"ID","NAME","PARENT_ID","URL","PICTUR_URL","STATUS","UUID","CODING","REMARK","CHILDROOT_EXIST","TREE_PATH","NUM","PROVINCE_CODE","RESOURCE_POOL_CODE","REDIRECT_PATH","IS_SHOW","ALIAS","COMPONENT"
"1387589000651165697","消息日志","1385512296931741697",,"wireframeicon icon-report","1",,"101904",,"0",,"1",,,"/mail/msglog/SendRecord","1","SendRecord","RouteView"
"1387589520556118017","消息日志","1387589000651165697","/mail/msglog/SendRecord","wireframeicon icon-report","1",,"10190401",,"0",,"1",,,,"1","SendRecord","RouteView"
"1391571658292965378","推送记录","1387210645795852289","/mail/notice/NoticeSendLog","solidIcon iconModel","1",,"10190302",,"0",,"1",,,,"1","NoticeSendLog","RouteView"
"1394586984681099266","网站基线","1364855696978112514","/oneClick/sitebaseline/SiteBaseLine","solidIcon iconfirewall","1",,"disposal33",,"0",,"6",,,,"1","SiteBaseLine","RouteView"
"1401776759951335426","可视化管理","9","/chart","solidIcon iconTongues","1",,"100905",,"1",,"5",,,"/chart/portal","1","chart","RouteView"
"1401777142929039361","数据源管理","1401776759951335426","/other/chart/portal","solidIcon iconTongues","1",,"10090501",,"0",,"2",,,,"1","Portal","RouteView"
"1404991334985306114","项目管理","1401776759951335426",,"solidIcon iconsample","0",,"10090502",,"0",,"1",,,,"1","visualization_project","RouteView"
"1407903732973006850","工单管理","100000028","/leak/vulnOrder/list","solidIcon iconCheck_mark","0",,"10060204",,"0",,"4",,,,"1","vulnOrderList","RouteView"
"1409402628857491457","安全事件","100000028","/riskWarning/securityEvent","solidIcon iconModel","0",,"security_event",,"0",,"4",,,,"1","securityEvent","RouteView"
"1415345088314015746","资产入网核查","0201","/infoAssets/assetsManage/assetAccessVerification","solidIcon iconasn","0",,"1000101",,"0",,"2",,,,"1","assetAccessVerification","RouteView"
"1415377930184097794","安全设备状态监控","0","/safety_equipment_status_monitoring","solidIcon iconReverse_checking","0",,"1500001",,"1",,"20",,,"/SafetyEquipmentStatusMonitoring/IdsipsMonitoring","0","safety_equipment_status_monitoring","RouteView"
"1415378360767152130","IDS/IPS设备状态监控","1415377930184097794","/SafetyEquipmentStatusMonitoring/IdsipsMonitoring","icon solidIcon iconModel","1",,"150002",,"0",,"2",,,,"1","IdsipsMonitoring","IdsipsMonitoring"
"1415378507609735169","WAF设备状态监控","1415377930184097794","/SafetyEquipmentStatusMonitoring/WafMonitoring","solidIcon iconcycle","1",,"150003",,"0",,"2",,,"","1","WafMonitoring","WafMonitoring"
"1415378676124286978","DDOS设备状态监控","1415377930184097794","/SafetyEquipmentStatusMonitoring/DdosMonitoring","solidIcon iconvisualization_1","1",,"150004",,"0",,"3",,,,"1","DdosMonitoring","DdosMonitoring"
"1425379538989047809","拓扑图","3","/topology/AssetTopology","solidIcon iconKafka","1",,"100307",,"0",,"6",,,,"0","AssetTopology","RouteView"
"1447761225718784001","探针管理","0901","/basic/basicManage/probeManagement",,"1",,"100900102",,"0",,"4",,,,"1","probeManagement","RouteView"
"1450346266172968962","低效无效资产","0303","/riskWarning/riskVisualization/inefficientAssets","","1",,"inefficient assets",,"0",,"8",,,,"1","inefficientAssets","RouteView"
"1450384853945929730","资产拓扑管理","3","/topology/AssetTopology/list","solidIcon iconKafka","1",,"100308",,"0",,"7",,,,"1","AssetTopologyList","RouteView"
"1451475421732130000","流程管理","0","","solidIcon iconRouter","0",,"TAXUS-WORKSPACE",,"0",,"21",,,"/taxus/workspace/myWorkspace","0","workspace","RouteView"
"1451475421732130518","审批管理","1451475421732130000","",,"1",,"WORKSPACE-MYWORKSPACE",,"1",,"1",,,"/taxus/approver/users","1","审批管理","RouteView"
"1451475421732130528","审批人管理","1451475421732130518","/taxus/approver/users",,"1",,"APPROVER-USERS",,"0",,"1",,,,"1","审批人管理","RouteView"
"1451475421732130618","流程定义","1451475421732130000","",,"1",,"FLOW-DESIGN",,"1",,"1",,,"/taxus/flow/flowDesign","1","流程定义","RouteView"
"1451475421732130628","流程定义","1451475421732130618","/taxus/flow/flowDesign",,"1",,"FLOW-DESIGN",,"0",,"1",,,,"1","流程定义","RouteView"
"1451475421732130638","实例管理","1451475421732130618","/taxus/flow/flowCase",,"1",,"FLOW-FLOWCASE",,"0",,"2",,,,"1","实例管理","RouteView"
"1451475421732130648","任务管理","1451475421732130618","/taxus/flow/flowTask",,"1",,"FLOW-FLOWTASK",,"0",,"3",,,,"1","任务管理","RouteView"
"1451475421732130658","流程分类管理","1451475421732130618","/taxus/flow/flowTypes",,"1",,"FLOW-FLOWTYPES",,"0",,"4",,,,"1","流程分类管理","RouteView"
"1451475421732130668","流程脚本管理","1451475421732130618","/taxus/form/flowScript",,"1",,"FLOW-FLOWSCRIPT",,"0",,"5",,,,"1","流程脚本管理","RouteView"
"1460441510772027394","漏洞生命周期管理","0","/leak","solidIcon iconbingchongqingbao","1",,"new_vuln",,"1",,"3",,,"/safeLeak/VulnDetectionManagement/ScanningTaskNew","1","assetLeak","RouteView"
"1460500534947295234","安全漏洞概况","1460441510772027394","/leak/vulnerabilities/security","solidIcon iconconfigure","0",,"group-security-dashboard",,"0",,"1",,,"","1","riskVisualization","RouteView"
"1460500916024979457","安全配置管理","1460441510772027394","","solidIcon iconModel","1",,"createSecurityConfiguration",,"1",,"6",,,"/assetLeak/SecurityConfigurationManage","1","SecurityConfigurationManage","RouteView"
"1460501532667359234","系统漏洞风险排查","1460441510772027394","","solidIcon iconfirst","1",,"vulnerability",,"1",,"2",,,"/assetLeak/VulnDetectionManagement/ScanningTaskAssess","1","VulnDetectionManagement","RouteView"
"1460501758455132161","系统漏洞修复","1460441510772027394","/assetLeak/VulnInfoManagement/VulnInfoManagement","solidIcon iconTongues","1",,"vulnerability-management",,"1",,"3",,,"","1","VulnCorrectList","RouteView"
"1460501975728467969","漏洞风险管理","1460441510772027394","","solidIcon iconSwitch","0",,"risk-aware",,"1",,"4",,,"/assetLeak/VulnRiskManagement/VulnRiskAssess","1","VulnRiskManagement","RouteView"
"1460502373600145409","扫描性能监控","1460500916024979457","/assetLeak/SecurityConfigurationManage/ScannerPerformanceMonitoring","solidIcon icontimeLine","0",,"monitoring",,"0",,"1",,,"","1","ScannerPerformanceMonitoring","RouteView"
"1460502659026726913","扫描器接口配置","1460500916024979457","/assetLeak/SecurityConfigurationManage/ScannerInterfaceConfiguration","solidIcon iconSwitch","0",,"zbar_image_scanner_destroy",,"0",,"2",,,"","1","ScannerInterfaceConfiguration","RouteView"
"1460502817902768130","扫描节点管理","1460500916024979457","/assetLeak/SecurityConfigurationManage/ScannerNodeManage","solidIcon iconModel","0",,"nodeList",,"0",,"4",,,"","0","ScannerNodeManage","RouteView"
"1460502817902768131","POC脚本管理","1460500916024979457","/assetLeak/SecurityConfigurationManage/POCScriptManagement","solidIcon iconsample","1",,"pocList",,"0",,"5",,,"","1","POCScriptManagement","RouteView"
"1460503024753258497","扫描流程编排","1460500916024979457","/topology/assetFlow/list","solidIcon iconFill","0",,"process-orchestration-specification",,"0",,"3",,,"","1","AssetFlow","RouteView"
"1460503511418351618","扫描任务评估","1460501532667359234","/assetLeak/VulnDetectionManagement/ScanningTaskAssess","solidIcon iconProvinces","0",,"TaskAssessments",,"0",,"1",,,"","1","ScanningTaskAssess","RouteView"
"1460504188836196354","扫描任务管理(旧)","1460501532667359234","/assetLeak/VulnDetectionManagement/ScanningTask","solidIcon iconMonitor","0",,"abortTask",,"0",,"2",,,,"1","ScanningTask","RouteView"
"1460504718245441538","扫描队列管理","1460501532667359234","/assetLeak/VulnDetectionManagement/ScanningQueueMag","solidIcon iconFill","0",,"dequeued",,"0",,"3",,,"","1","dequeued","RouteView"
"1460504859153084417","扫描结果管理","1460501532667359234","/assetLeak/VulnDetectionManagement/ScanningResult","solidIcon iconSwitch","0",,"wpa_scan_results",,"0",,"4",,,,"1","ScanningResult","RouteView"
"1460505037994012673","扫描场景管理","1460501532667359234","/assetLeak/VulnDetectionManagement/ScanningScene","icon solidIcon iconcollection","0",,"scenemanager",,"0",,"5",,,,"1","ScanningScene","RouteView"
"1460505037994012674","漏洞验证管理","1539508753722441729","/safeLeak/VulnDetectionManagement/VulnVerifyMagNew","solidIcon  iconarchives","0",,"vulnCheck",,"0",,"3",,,"","1","VulnVerifyMag","RouteView"
"1460505037994012675","分类定级管理","11","/system/auth/rescgroup","solidIcon  iconinternet","0","","rescgroup","","0","","3","","","","1","rescgroup","RouteView"
"1460506666331877378","漏洞整改评估","1460501758455132161","/assetLeak/VulnInfoManagement/VulnCorrectAssess","solidIcon iconIncrease_assets","0",,"VulnerabilityRectificationAssessment",,"0",,"1",,,,"1","VulnCorrectAssess","RouteView"
"1460506977029140481","系统漏洞档案库","1460501758455132161","/assetLeak/VulnInfoManagement/VulnInfoManagement","solidIcon iconCheck_mark","1",,"VulnerabilityInformationManagement",,"0",,"2",,,"","1","newVulnInfoManagement","RouteView"
"1460507224287555586","漏洞整改管理","1460501758455132161","/assetLeak/VulnInfoManagement/VulnCorrectManage","solidIcon iconLoophole","1",,"VulnerabilityRectificationManagement",,"0",,"3",,,"","1","newVulnCorrectManage","RouteView"
"1460507424129363969","漏洞备案管理 | 黑龙江 | 2020","1460501758455132161","/assetLeak/VulnInfoManagement/AlarmWhiteList","solidIcon iconSwitch","0",,"VulnerabilityRecordManagement",,"0",,"5",,,"","0","newAlarmWhiteList","RouteView"
"1460507589590462465","漏洞历史管理","1460501758455132161","/assetLeak/VulnInfoManagement/vulnHistoryManage","solidIcon iconTongues","0",,"VulnerabilityHistoryManagement",,"0",,"9",,,"","1","newVulnHistoryManage","RouteView"
"1460507782775910402","漏洞风险评估","1460501975728467969","/assetLeak/VulnRiskManagement/VulnRiskAssess","solidIcon iconSwitch","1",,"VulnerabilityRiskAssessment",,"0",,"1",,,"","1","VulnRiskAssess","RouteView"
"1460507973344112642","潜在漏洞识别","1460501975728467969","/riskWarning/riskVisualization/vulnerability","solidIcon iconTongues","1",,"PotentialVulnerabilityIdentification",,"0",,"2",,,,"1","PotentialVulnerabilityIdentification","RouteView"
"1460508184309215233","漏洞影响分析","1460501975728467969","/riskWarning/riskVisualization/loopholeRisk","solidIcon iconFill","0",,"VulnerabilityImpactAnalysis",,"0",,"3",,,,"1","VulnerabilityImpactAnalysis","RouteView"
"1460508347366977537","漏洞告警管理","1460501975728467969","/leak/vulnWarning/list","solidIcon iconbug","0",,"VulnerabilityAlertManagement",,"0",,"4",,,,"1","VulnWarningManage","RouteView"
"1460508508684103681","漏洞工单管理","1460501975728467969","/leak/vulnOrder/list","solidIcon iconCheck_mark","0",,"VulnerabilityTicketManagemen",,"0",,"5",,,,"1","VulnOrderManage","RouteView"
"1461232698408120321","流程图","3","/topology/assetFlow",,"1",,"100309",,"0",,"8",,,,"0","AssetFlow","RouteView"
"1462664449286287362","资产流程管理","3","/topology/assetFlow/list","solidIcon iconFill","1",,"100310",,"0",,"8",,,,"0","AssetFlowList","RouteView"
"1463769009220300802","任务工作台","0","","solidIcon iconzhurengongzuotai-sel","0",,"processcenter",,"1",,"4",,,"/safeLeak/OperationCenter/SysVulnOrder","1","ProcessCenter","RouteView"
"1463769589384818689","流程中心","1463769009220300802","/assetLeak/ProcessCenter/ProcessCenterManage","solidIcon iconSignin","1",,"ProcessCenter01",,"0",,"1",,,,"0","ProcessCenterManage","RouteView"
"1464057844021932034","待办事项","1463769009220300802","/assetLeak/ProcessCenter/ScheduleManage","solidIcon iconProvinces","0",,"Schedule01",,"0",,"2",,,,"0","Schedule","RouteView"
"1464058110242795521","草稿箱","1463769009220300802","/assetLeak/ProcessCenter/Drafts","solidIcon iconManufactor","0",,"Drafts01",,"0",,"3",,,,"1","Drafts","RouteView"
"15","资产管理","14","/cmSys/device/devicelist",,"1",,"11003",,"0",,"3",,,,"1","deviceList","DeviceList"
"1508980547038916610","数通策略管理","0302","/networkMapping/assetFingerManage/DataStrategyManage","solidIcon iconSwitch","1",,"data_communication_equipment_manage",,"0",,"3",,,,"1","data_communication_equipment_manage","RouteView"
"1509000753488506881","运营中心(老版本)","1463769009220300802","/assetLeak/ProcessCenter/OperationCenter","solidIcon icondifference","0",,"OperationCenter",,"0",,"1",,,,"1","OperationCenter","RouteView"
"1527102860842188801","漏洞数量","1460501532667359234","/assetLeak/VulnDetectionManagement/ScanningTask/VulnNum",,"0",,"202205190943",,"0",,"1",,,,"0","VulnNum","RouteView"
"1539508753722441729","产品漏洞管理","1460441510772027394","/assetLeak/productVuln","icon solidIcon iconvisualization","1",,"200003311",,"1",,"4",,,"/assetLeak/productVuln/productVulnInfo","1","ProductVulnManage","RouteView"
"1539859225532628994","威胁发现管理","0303","/networkMapping/assetScan/weiXieFind","solidIcon iconziyuan1532","0",,"200003355",,"0",,"3",,,,"1","WeiXieFind","RouteView"
"1539866407535837186","基线管理","0901","/oneClick/sitebaseline/SiteBaseLine","solidIcon iconfirewall","1",,"20000335566",,"0",,"5",,,,"0","SiteBaseLine","RouteView"
"1543797353188360193","业务系统漏洞统计报表","1366567384043515905","/leak/loophole/businessLoopholes","solidIcon iconModel","1",,"600023",,"0",,"3",,,,"1","businessLoopholes","RouteView"
"1548863682379448322","靶场环境管理","1539508753722441729","/assetLeak/productVuln/range",,"0",,"2000033456",,"0",,"1",,,,"0","RangeManage","RouteView"
"1552943830527520770","上报矩阵管理","1463769009220300802","/assetLeak/ProcessCenter/filterMatrix","solidIcon iconshujuguolv-fangchaguolvdeng","0",,"190501",,"0",,"5",,,,"1","FilterMatrixManage","RouteView"
"1574299841947398145","封堵核查管理","1364855696978112515","/oneClick/safeDisposal/pluggingCheck","solidIcon iconFull_text_search","1",,"170204",,"0",,"4",,,,"1","pluggingCheck","RouteView"
"1593435971800211458","系统漏洞关联分析","1460501532667359234","/assetLeak/VulnDetectionManagement/glfx","solidIcon iconcollection","0",,"xitongloudongguanlianfenxi",,"0",,"6",,,,"1","GuanLianFenXi","RouteView"
"1593444449075798017","系统漏洞POC检测","1460501532667359234","/assetLeak/VulnDetectionManagement/poc","solidIcon iconSwitch","0",,"pocjiancha",,"0",,"7",,,,"1","PocJianCha","RouteView"
"1595337095469801473","策略同步管理","1463769009220300802","/assetLeak/ProcessCenter/ceLueTongBu","solidIcon iconFill","0",,"CeLueTongBu",,"0",,"7",,,,"0","CeLueTongBu","RouteView"
"16","用户管理","1296692262594473985","/other/userManage/userInfo",,"0",,"20002",,"0",,"1",,,,"1","userManage","RouteView"
"1611194189548822529","度量评价结果展示","1460500916024979457","/assetLeak/SecurityConfigurationManage/MetricEvaluateResult","solidIcon iconSwitch","1",,"2023161052",,"0",,"7",,,,"1","MetricEvaluateResult","RouteView"
"1612705428519198722","POC引擎管理","1460500916024979457","/assetLeak/SecurityConfigurationManage/POCEngineManagement","solidIcon iconhezi","1",,"POCEngineManagement",,"0",,"6",,,,"1","POCEngineManagement","RouteView"
"1620333064963710977","资产指纹画像","0302","/networkMapping/assetFingerManage/FingerprintPortrait","solidIcon iconSwitch","1",,"202301311427",,"0",,"4",,,,"1","FingerprintPortrait","RouteView"
"1642717549839511554","漏洞名单管理","1539508753722441729","/assetLeak/ProductVulnManage/BlackWhiteList","solidIcon iconsystem_configuration","1",,"202304031035",,"0",,"6",,,,"1","BlackWhiteList","RouteView"
"1644160862379569154","漏洞备案管理","1460501758455132161","/assetLeak/vulnInfo/vulnBeiAn/1","solidIcon iconSwitch","1",,"loudongbeian",,"0",,"4",,,,"1","VulnBeiAn","RouteView"
"1650422780413046785","暴露面任务管理","1460501532667359234","/assetLeak/VulnDetectionManagement/IpExposedTask","solidIcon iconMonitor","0",,"20230424",,"0",,"2",,,,"1","IpExposedTask","RouteView"
"1667073862931193858","渗透报告管理","1460501532667359234","/assetLeak/VulnDetectionManagement/renGongShenTou","solidIcon iconai","1",,"2023053009",,"0",,"1",,,"","1","RenGongShenTou","RouteView"
"1668189450841784321","漏洞风险排查","1539508753722441729","/assetLeak/ProductVulnManage/FingerprintPortrait","solidIcon icon-contrast","0",,"20230612",,"0",,"7",,,,"1","assetLeakFingerprintPortrait","RouteView"
"1668193891607281666","漏洞风险排查详情","1539508753722441729","/assetLeak/ProductVulnManage/FingerprintPortrait/Info","solidIcon icon-factoryInfo","0",,"202306121748",,"0",,"8",,,,"0","assetLeakFingerprintPortraitInfo","RouteView"
"1671414988406423554","工单中心","1463769009220300802","/assetLeak/ProcessCenter/OrderCenter","solidIcon icon80","0",,"20230621",,"0",,"7",,,,"1","OrderCenter","RouteView"
"1671416023610982401","工单中心待办事项","1463769009220300802","/assetLeak/ProcessCenter/OrderCenterSchedule","solidIcon iconBusiness_system","0",,"202306211512",,"0",,"8",,,,"1","OrderCenterSchedule","RouteView"
"1681143396422119425","漏洞报告","8","/assetLeak/report","solidIcon iconbingchongqingbao","1",,"1008003",,"1",,"3",,,"/assetLeak/report/vulnScan","1","VulnReport","RouteView"
"1681144379017523202","扫描任务报告","1681143396422119425","/assetLeak/report/vulnScan","solidIcon iconassist","1",,"100800301",,"0",,"1",,,,"1","VulnScan","RouteView"
"1681908079877943297","产品漏洞知识库","1539508753722441729","/safeLeak/productVuln/productVulnInfoNew","solidIcon iconconfigure","1",,"2023072014",,"0",,"1",,,,"1","ProductVulnInfoManageNew","RouteView"
"1684370697892917249","漏洞验证管理","1539508753722441729","/safeLeak/VulnDetectionManagement/VulnVerifyMagNew","solidIcon iconarchives","1",,"202307270909",,"0",,"3",,,,"1","VulnVerifyMagNew","RouteView"
"1686552851162853378","专项任务管理","1539508753722441729","/safeLeak/VulnDetectionManagement/SpecialTaskMagNew","solidIcon iconapplicationsecurity","1",,"2023080209",,"0",,"2",,,,"1","SpecialTaskMagNew","RouteView"
"1687381763082153985","运营中心","1463769009220300802","/safeLeak/ProcessCenterNew","solidIcon iconcooperation","1",,"20231635",,"1",,"1",,,,"1","ProcessCenterNew","RouteView"
"1697163670900678657","系统漏洞排查处置工单","1687381763082153985","/safeLeak/OperationCenter/SysVulnOrder","solidIcon iconnetworksecurity","1",,"202308211624",,"0",,"2",,,,"1","SysVulnOrder","RouteView"
"1697164337493024769","产品漏洞验证工单","1687381763082153985","/safeLeak/OperationCenter/ProVulnVerOrder","solidIcon iconbug","0",,"202308311626",,"0",,"3",,,,"1","ProVulnVerOrder","RouteView"
"1699343732869668865","扫描任务管理","1460501532667359234","/safeLeak/VulnDetectionManagement/ScanningTaskNew","solidIcon iconrisk","1",,"202309061694",,"0",,"8",,,,"1","ScanningTaskNew","RouteView"
"17","组织机构管理","1296692262594473985","/system/userManage/org",,"1",,"20003",,"0",,"6",,,,"1","orgManage","RouteView"
"1703659629725769730","指标任务管理","1460501532667359234","/safeLeak/VulnDetectionManagement/TargetTaskMag","solidIcon iconassess","1",,"202309181436",,"0",,"2",,,,"1","TargetTaskMag","RouteView"
"1703974544726450178","运营任务管理 | 黑龙江","1460501758455132161","/safeLeak/SysVulnRepair/ScanTaskCorrectManage","solidIcon iconassist","1",,"2023091911",,"0",,"7",,,,"1","ScanTaskCorrectMag","RouteView"
"1705060863087108098","产品漏洞预警任务","1687381763082153985","/safeLeak/OperationCenter/ProVulnWarnTask","solidIcon iconwarning","1",,"2023092225",,"0",,"3",,,,"1","ProVulnWarnTask","RouteView"
"1705061162233257986","产品漏洞同步任务","1687381763082153985","/safeLeak/OperationCenter/ProVulnSyncTask","solidIcon iconFill","1",,"2023092226",,"0",,"4",,,,"1","ProVulnSyncTask","RouteView"
"1706555725401710593","跨级联动任务","1687381763082153985","/safeLeak/OperationCenter/CrossLevelTask","solidIcon iconoracle","1",,"2023092614",,"0",,"6",,,,"1","CrossLevelTask","RouteView"
"1706598275214893057","下级文件上传","1687381763082153985","/safeLeak/OperationCenter/SubFileUpload","solidIcon iconshuchu","0",,"2023092617",,"0",,"7",,,,"1","SubFileUpload","RouteView"
"1713796429907668993","平台安全设备注册","1687381763082153985","/safeLeak/OperationCenter/PlatSecurityDeviceReg","solidIcon iconapplicationsecurity","1",,"2023101613",,"0",,"8",,,,"1","PlatSecurityDeviceReg","RouteView"
"1714523188525445122","上报资产信息","1460500916024979457","/safeLeak//SecurityConfigurationManage/ReportAssets","solidIcon icontodo","1",,"2023101814",,"0",,"9",,,,"1","ReportAssets","RouteView"
"1715288030853115906","口令字典同步任务","1687381763082153985","/safeLeak/OperationCenter/PasswordDicSyncTask","solidIcon iconWeak_password","1",,"2023102016",,"0",,"8",,,,"1","PasswordDicSyncTask","RouteView"
"1716655847615672321","测试数据交互","1687381763082153985","/safeLeak/OperationCenter/TestDataInteraction","solidIcon iconnetworksecurity","1",,"2023102411",,"0",,"9",,,,"1","TestDataInteraction","RouteView"
"1716745121165914113","部侧工具包","1460500916024979457","/safeLeak/SecurityConfigurationManage/SideToolPage","solidIcon iconBusiness_system","0",,"2023102417",,"0",,"10",,,,"0","SideToolPage","RouteView"
"1717376315115122689","安全设备资源","1460500916024979457","/safeLeak/SecurityConfigurationManage/SecurityResourceDevice","solidlcon iconsafe","1",,"2023081709",,"0",,"8",,,,"1","SecurityResourceDevice","RouteView"
"1717377961826103298","工单文件下载","1687381763082153985","/safeLeak/OperationCenter/OrderFileDownload","solidIcon iconassist","0",,"2023102611",,"0",,"10",,,,"1","OrderFileDownload","RouteView"
"1717777455411539970","策略协商管理","1687381763082153985","/safeLeak/OperationCenter/PolicyNegotiatioMag","solidIcon iconSwitch","0",,"20231336",,"0",,"11",,,,"1","PolicyNegotiatioMag","RouteView"
"1720006375749890050","靶标资产信息管理","1539508753722441729","/safeLeak/TargetEnvMag","solidIcon iconbianliangguanlizu","1",,"202311021713",,"0",,"11",,,,"1","TargetEnvMag","RouteView"
"1724694005552951298","漏洞首页","1","/vulnhome","solidIcon iconhome","1",,"20231115",,"0",,"1",,,,"1","VulnHome","VulnHome"
"1729038685249908737","系统漏洞常态化数据上报","1687381763082153985","/safeLeak/OperationCenter/SysVulnReport","solidIcon icontodo1","1",,"20231127",,"0",,"13",,,,"1","SysVulnReport","RouteView"
"1739557586832371714","离线升级包","1460500916024979457","/safeLeak/SecurityConfigurationManage/SideToolPage","solidIcon iconhezi","0",,"2023122616",,"0",,"10",,,,"1","SideToolPage","RouteView"
"1745354446377496577","产品漏洞上传任务","1687381763082153985","/safeLeak/OperationCenter/DataReportMag","solidIcon iconbianliangguanlizu","1",,"sjsb24111",,"0",,"14",,,,"1","DataReportMag","RouteView"
"1862486631453622273","综合分析管理","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"10",,,,"1","zonghefenxi1","RouteView"
"1862486631453622274","专项漏洞管理","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","1",,"zonghefenxi",,"1",,"11",,,,"1","zonghefenxi2","RouteView"
"1862486631453622275","POC脚本管理","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"12",,,,"1","zonghefenxi3","RouteView"
"1862486631453622276","度量评价结果展示","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"13",,,,"1","zonghefenxi4","RouteView"
"1862486631453622277","任务自动化调度接口","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"14",,,,"1","zonghefenxi5","RouteView"
"1862486631453622278","关联分析能力接口","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"15",,,,"1","zonghefenxi6","RouteView"
"1862486631453622279","漏洞误报验证能力接口","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"16",,,,"1","zonghefenxi7","RouteView"
"1862486631453622280","产品漏洞标准化","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"17",,,,"1","zonghefenxi8","RouteView"
"1862486631453622281","POC任务调度管理","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"18",,,,"1","zonghefenxi9","RouteView"
"1862486631453622282","安全设备注册接口","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"19",,,,"1","zonghefenxi0","RouteView"
"1862486631453622283","漏洞检测设备管理","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"20",,,,"1","zonghefenxi11","RouteView"
"1862486631453622284","扫描日志管理","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"21",,,,"1","zonghefenxi12","RouteView"
"1862486631453622285","漏洞剧本管理","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"22",,,,"1","zonghefenxi13","RouteView"
"1862486631453622286","引擎调度管理","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"23",,,,"1","zonghefenxi14","RouteView"
"1862486631453622287","任务管理","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"10",,,,"1","zonghefenxi","RouteView"
"1862486631453622288","产品漏洞管理","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"10",,,,"1","zonghefenxi2287","RouteView"
"1862486631453622289","漏洞关联分析管理","1460441510772027394","/safeLeak/VulnManage","solidIcon iconSecurity_threats","0",,"zonghefenxi",,"1",,"10",,,,"1","zonghefenxi2288","RouteView"
